Date,Product Category,Unit Cost,Unit Price,Quantity,Cost,Revenue,Profit
2/27/2016,Accessories,172,218,3,516,654,138
2/27/2016,Bikes,"2,295.00","2,773.00",1,"2,295.00","2,773.00",478
2/27/2016,Accessories,118,146,2,236,292,56
2/27/2016,Accessories,22,29.5,2,44,59,15
2/27/2016,Accessories,35,39.5,2,70,79,9
2/27/2016,Accessories,50,64,2,100,128,28
2/27/2016,Accessories,135,159,1,135,159,24
2/27/2016,Accessories,220,260.5,2,440,521,81
2/27/2016,Clothing,750,763,2,"1,500.00","1,526.00",26
2/28/2016,Accessories,24,38,3,72,114,42
2/28/2016,Accessories,31.67,46,3,95,138,43
2/28/2016,Clothing,122,167,1,122,167,45
2/28/2016,Accessories,48,54,1,48,54,6
2/28/2016,Accessories,58.33,70.67,3,175,212,37
2/28/2016,Accessories,262.5,326.5,2,525,653,128
2/28/2016,Accessories,40,49.67,3,120,149,29
2/28/2016,Accessories,112,148,1,112,148,36
2/28/2016,Accessories,175,223.67,3,525,671,146
2/28/2016,Accessories,105,127,2,210,254,44
2/28/2016,Accessories,13.67,16.33,3,41,49,8
2/28/2016,Bikes,765,902.33,3,"2,295.00","2,707.00",412
2/28/2016,Accessories,23.33,37,3,70,111,41
2/28/2016,Accessories,176,207,2,352,414,62
2/28/2016,Accessories,455,550,1,455,550,95
2/28/2016,Accessories,6.67,7.67,3,20,23,3
2/28/2016,Accessories,250,344.67,3,750,"1,034.00",284
2/28/2016,Accessories,12.33,14.33,3,37,43,6
2/28/2016,Bikes,384.5,411,2,769,822,53
2/28/2016,Accessories,350,487,3,"1,050.00","1,461.00",411
2/28/2016,Bikes,540,368,1,540,368,-172
2/28/2016,Bikes,"1,147.50","1,348.50",2,"2,295.00","2,697.00",402
2/28/2016,Accessories,326.67,402.67,3,980,"1,208.00",228
2/28/2016,Bikes,773.33,993.33,3,"2,320.00","2,980.00",660
2/28/2016,Clothing,99,157,1,99,157,58
2/28/2016,Accessories,175,247,2,350,494,144
3/1/2016,Accessories,20,22,3,60,66,6
3/1/2016,Accessories,385,495.5,2,770,991,221
3/1/2016,Accessories,5.33,7.67,3,16,23,7
3/1/2016,Accessories,605,756,2,"1,210.00","1,512.00",302
3/1/2016,Clothing,116.67,159,3,350,477,127
3/1/2016,Accessories,85,136,1,85,136,51
3/1/2016,Accessories,315,316.5,2,630,633,3
3/1/2016,Accessories,35,45.67,3,105,137,32
3/1/2016,Clothing,90,111.33,3,270,334,64
3/1/2016,Accessories,10,12.5,2,20,25,5
3/1/2016,Accessories,13.67,17.33,3,41,52,11
3/1/2016,Accessories,48.33,60,3,145,180,35
3/1/2016,Accessories,186.67,241,3,560,723,163
3/1/2016,Accessories,44,54.5,2,88,109,21
3/1/2016,Clothing,325,424.5,2,650,849,199
3/1/2016,Clothing,648,925,1,648,925,277
3/1/2016,Bikes,"1,147.50","1,311.50",2,"2,295.00","2,623.00",328
3/1/2016,Accessories,40,52,3,120,156,36
3/1/2016,Accessories,3.5,4.5,2,7,9,2
3/1/2016,Bikes,"1,160.00","1,307.00",2,"2,320.00","2,614.00",294
3/1/2016,Accessories,161.33,208.33,3,484,625,141
3/1/2016,Clothing,103.5,150,2,207,300,93
3/1/2016,Bikes,794.67,873.33,3,"2,384.00","2,620.00",236
3/1/2016,Accessories,21,27.33,3,63,82,19
3/1/2016,Accessories,6.67,8.67,3,20,26,6
3/1/2016,Accessories,117,148,2,234,296,62
3/1/2016,Accessories,25,30,1,25,30,5
3/1/2016,Accessories,29,37,3,87,111,24
3/1/2016,Accessories,168.67,226,3,506,678,172
3/1/2016,Clothing,216,259,1,216,259,43
3/1/2016,Clothing,100,136.5,2,200,273,73
3/1/2016,Accessories,35,43,1,35,43,8
3/1/2016,Bikes,"1,147.50","1,309.50",2,"2,295.00","2,619.00",324
3/1/2016,Clothing,540,738,1,540,738,198
3/1/2016,Accessories,11,13.5,2,22,27,5
3/1/2016,Accessories,300,465,1,300,465,165
3/1/2016,Accessories,125,198,1,125,198,73
3/1/2016,Bikes,773.33,772.33,3,"2,320.00","2,317.00",-3
3/1/2016,Accessories,935,"1,255.00",1,935,"1,255.00",320
3/1/2016,Accessories,163.33,248,3,490,744,254
3/1/2016,Clothing,12,16.67,3,36,50,14
3/1/2016,Accessories,6.67,8.67,3,20,26,6
3/1/2016,Bikes,"2,295.00","2,414.00",1,"2,295.00","2,414.00",119
3/1/2016,Accessories,285.5,334.5,2,571,669,98
3/1/2016,Accessories,12.33,14.67,3,37,44,7
3/1/2016,Accessories,2.5,3.5,2,5,7,2
3/1/2016,Clothing,190.67,250,3,572,750,178
3/1/2016,Accessories,62.5,74.5,2,125,149,24
3/1/2016,Accessories,329.5,297.5,2,659,595,-64
3/1/2016,Bikes,765,810.33,3,"2,295.00","2,431.00",136
3/1/2016,Bikes,794.67,887.33,3,"2,384.00","2,662.00",278
3/1/2016,Accessories,507.5,638,2,"1,015.00","1,276.00",261
3/1/2016,Accessories,102.67,117.67,3,308,353,45
3/1/2016,Accessories,55,61,1,55,61,6
3/1/2016,Accessories,280,323,1,280,323,43
3/1/2016,Bikes,540,604,1,540,604,64
3/1/2016,Accessories,245,314,2,490,628,138
3/1/2016,Accessories,420,513.5,2,840,"1,027.00",187
3/1/2016,Clothing,6,7.33,3,18,22,4
3/1/2016,Accessories,32.5,41.5,2,65,83,18
3/1/2016,Accessories,42,53,2,84,106,22
3/1/2016,Accessories,25,32.67,3,75,98,23
3/1/2016,Accessories,130,151,1,130,151,21
3/1/2016,Accessories,81,105,1,81,105,24
3/2/2016,Bikes,567,659,3,"1,701.00","1,977.00",276
3/2/2016,Clothing,9,13,2,18,26,8
3/2/2016,Accessories,600,781,1,600,781,181
3/2/2016,Accessories,120,144,1,120,144,24
3/2/2016,Accessories,124.67,153.33,3,374,460,86
3/2/2016,Accessories,29.33,37,3,88,111,23
3/2/2016,Clothing,90,105,1,90,105,15
3/2/2016,Accessories,88,110,1,88,110,22
3/2/2016,Accessories,55,62.5,2,110,125,15
3/2/2016,Accessories,60,76,2,120,152,32
3/2/2016,Clothing,153,184,1,153,184,31
3/2/2016,Clothing,243,293,1,243,293,50
3/2/2016,Bikes,"2,295.00","2,596.00",1,"2,295.00","2,596.00",301
3/2/2016,Clothing,162,205.33,3,486,616,130
3/2/2016,Accessories,28,32,2,56,64,8
3/2/2016,Accessories,600,842,1,600,842,242
3/2/2016,Accessories,360,447,1,360,447,87
3/2/2016,Accessories,60,68,1,60,68,8
3/3/2016,Accessories,157.5,190.5,2,315,381,66
3/3/2016,Accessories,107.5,140,2,215,280,65
3/3/2016,Accessories,40,51,1,40,51,11
3/3/2016,Accessories,31.5,40.5,2,63,81,18
3/3/2016,Clothing,207,263,1,207,263,56
3/3/2016,Accessories,700,837,1,700,837,137
3/3/2016,Clothing,103.5,102,2,207,204,-3
3/3/2016,Accessories,51.33,61,3,154,183,29
3/3/2016,Bikes,769,752,1,769,752,-17
3/3/2016,Accessories,329.5,467,2,659,934,275
3/3/2016,Clothing,61,90,2,122,180,58
3/3/2016,Bikes,850.5,"1,142.00",2,"1,701.00","2,284.00",583
3/3/2016,Clothing,216,277.67,3,648,833,185
3/3/2016,Accessories,40,53,1,40,53,13
3/3/2016,Accessories,122.5,144,2,245,288,43
3/3/2016,Accessories,4,5,2,8,10,2
3/4/2016,Accessories,240,290.5,2,480,581,101
3/4/2016,Accessories,14.67,18.67,3,44,56,12
3/4/2016,Accessories,66,81.33,3,198,244,46
3/4/2016,Accessories,13.33,16,3,40,48,8
3/4/2016,Accessories,5,6.5,2,10,13,3
3/4/2016,Accessories,238.33,297.33,3,715,892,177
3/4/2016,Accessories,715,872,1,715,872,157
3/4/2016,Clothing,12,15.5,2,24,31,7
3/4/2016,Accessories,560,799,1,560,799,239
3/4/2016,Accessories,105,128,1,105,128,23
3/4/2016,Clothing,252,326,1,252,326,74
3/4/2016,Accessories,285.5,328.5,2,571,657,86
3/4/2016,Accessories,163.33,181.33,3,490,544,54
3/4/2016,Accessories,144,169,1,144,169,25
3/4/2016,Accessories,110,137,1,110,137,27
3/4/2016,Accessories,105,156,1,105,156,51
3/4/2016,Accessories,91.67,138.33,3,275,415,140
3/4/2016,Accessories,700,"1,160.00",1,700,"1,160.00",460
3/5/2016,Clothing,675,914.5,2,"1,350.00","1,829.00",479
3/5/2016,Accessories,175,224.67,3,525,674,149
3/5/2016,Accessories,490,587,1,490,587,97
3/5/2016,Clothing,16.67,20.67,3,50,62,12
3/5/2016,Accessories,95,133.5,2,190,267,77
3/5/2016,Accessories,130,181,1,130,181,51
3/5/2016,Accessories,132,169,1,132,169,37
3/5/2016,Accessories,245,296,1,245,296,51
3/5/2016,Accessories,110,136,1,110,136,26
3/5/2016,Accessories,352,412,1,352,412,60
3/5/2016,Accessories,87,123.33,3,261,370,109
3/5/2016,Accessories,105,127,1,105,127,22
3/5/2016,Bikes,"1,160.00","1,067.00",2,"2,320.00","2,134.00",-186
3/5/2016,Accessories,212.33,316.33,3,637,949,312
3/5/2016,Clothing,"1,842.00","3,103.00",1,"1,842.00","3,103.00",1261
3/5/2016,Accessories,80,102.33,3,240,307,67
3/5/2016,Accessories,65,77,2,130,154,24
3/5/2016,Accessories,385,583.5,2,770,"1,167.00",397
3/5/2016,Accessories,522.5,629,2,"1,045.00","1,258.00",213
3/6/2016,Accessories,268.33,316,3,805,948,143
3/6/2016,Accessories,53,64,3,159,192,33
3/6/2016,Clothing,75,104,2,150,208,58
3/6/2016,Bikes,256.33,261,3,769,783,14
3/6/2016,Accessories,402.5,591,2,805,"1,182.00",377
3/6/2016,Accessories,55,86,1,55,86,31
3/6/2016,Accessories,210,229.67,3,630,689,59
3/6/2016,Accessories,700,592,1,700,592,-108
3/6/2016,Accessories,159,196,1,159,196,37
3/6/2016,Bikes,270,340,2,540,680,140
3/6/2016,Clothing,735,"1,022.50",2,"1,470.00","2,045.00",575
3/6/2016,Clothing,560,626,1,560,626,66
3/6/2016,Bikes,270,310.5,2,540,621,81
3/6/2016,Accessories,9,11.5,2,18,23,5
3/6/2016,Accessories,43.33,56.67,3,130,170,40
3/6/2016,Accessories,105,132,1,105,132,27
3/7/2016,Accessories,65,86,1,65,86,21
3/7/2016,Accessories,44,57.5,2,88,115,27
3/7/2016,Accessories,50,69,1,50,69,19
3/7/2016,Clothing,66,73.67,3,198,221,23
3/7/2016,Clothing,175,184,2,350,368,18
3/7/2016,Accessories,93.33,104.67,3,280,314,34
3/7/2016,Accessories,30,38,1,30,38,8
3/7/2016,Accessories,13.33,16,3,40,48,8
3/7/2016,Clothing,333.33,517.33,3,"1,000.00","1,552.00",552
3/7/2016,Accessories,20,16,2,40,32,-8
3/7/2016,Accessories,30,35,1,30,35,5
3/7/2016,Accessories,338.33,387.33,3,"1,015.00","1,162.00",147
3/7/2016,Clothing,466.67,382,3,"1,400.00","1,146.00",-254
3/7/2016,Bikes,773.33,971,3,"2,320.00","2,913.00",593
3/7/2016,Accessories,210,306,1,210,306,96
3/7/2016,Accessories,52.5,80.5,2,105,161,56
3/7/2016,Clothing,400,442.67,3,"1,200.00","1,328.00",128
3/7/2016,Bikes,"2,295.00","2,450.00",1,"2,295.00","2,450.00",155
3/7/2016,Accessories,35,40.5,2,70,81,11
3/7/2016,Accessories,187,224,2,374,448,74
3/7/2016,Bikes,607.5,592,2,"1,215.00","1,184.00",-31
3/7/2016,Bikes,270,298,2,540,596,56
3/7/2016,Clothing,275,283,2,550,566,16
3/7/2016,Accessories,150,193,1,150,193,43
3/7/2016,Accessories,455,546,2,910,"1,092.00",182
3/7/2016,Accessories,70,92,1,70,92,22
3/7/2016,Accessories,690,854,1,690,854,164
3/7/2016,Accessories,66,78.5,2,132,157,25
3/7/2016,Clothing,98,128,1,98,128,30
3/7/2016,Accessories,65,78,1,65,78,13
3/7/2016,Accessories,57,75,1,57,75,18
3/7/2016,Accessories,60,76,1,60,76,16
3/7/2016,Accessories,40,52,2,80,104,24
3/8/2016,Clothing,826,991,1,826,991,165
3/8/2016,Clothing,18,23,1,18,23,5
3/8/2016,Clothing,864,"1,078.00",1,864,"1,078.00",214
3/8/2016,Accessories,20,22.5,2,40,45,5
3/8/2016,Accessories,350,448,1,350,448,98
3/8/2016,Bikes,188.33,268,3,565,804,239
3/8/2016,Bikes,"1,147.50","1,393.50",2,"2,295.00","2,787.00",492
3/8/2016,Accessories,50,76,2,100,152,52
3/8/2016,Accessories,12.5,19,2,25,38,13
3/8/2016,Accessories,472.5,641,2,945,"1,282.00",337
3/8/2016,Accessories,40,45,3,120,135,15
3/8/2016,Accessories,81,94.5,2,162,189,27
3/8/2016,Bikes,180,185,3,540,555,15
3/8/2016,Accessories,90,120.67,3,270,362,92
3/8/2016,Accessories,2,3,1,2,3,1
3/8/2016,Bikes,"1,160.00","1,321.00",2,"2,320.00","2,642.00",322
3/8/2016,Accessories,99,106.5,2,198,213,15
3/8/2016,Clothing,"1,300.00","1,572.00",1,"1,300.00","1,572.00",272
3/8/2016,Clothing,179.67,245,3,539,735,196
3/8/2016,Bikes,270,260,2,540,520,-20
3/9/2016,Accessories,637,856,1,637,856,219
3/9/2016,Accessories,88,118.67,3,264,356,92
3/9/2016,Accessories,437.5,527,2,875,"1,054.00",179
3/9/2016,Clothing,648,813,1,648,813,165
3/9/2016,Bikes,270,279.5,2,540,559,19
3/9/2016,Accessories,129,170.67,3,387,512,125
3/9/2016,Clothing,72,90.5,2,144,181,37
3/9/2016,Accessories,403.33,550.67,3,"1,210.00","1,652.00",442
3/9/2016,Accessories,219.67,273,3,659,819,160
3/9/2016,Accessories,36.67,41.33,3,110,124,14
3/9/2016,Clothing,"1,080.00","1,162.00",1,"1,080.00","1,162.00",82
3/9/2016,Bikes,384.5,429,2,769,858,89
3/9/2016,Clothing,84,109,3,252,327,75
3/9/2016,Clothing,432,616,1,432,616,184
3/9/2016,Clothing,135,166.5,2,270,333,63
3/9/2016,Clothing,270,336,1,270,336,66
3/9/2016,Accessories,12.5,17,2,25,34,9
3/9/2016,Accessories,4,5,1,4,5,1
3/9/2016,Accessories,315,356.67,3,945,"1,070.00",125
3/9/2016,Clothing,351,474.5,2,702,949,247
3/9/2016,Accessories,50,60,2,100,120,20
3/10/2016,Accessories,58.33,79,3,175,237,62
3/10/2016,Accessories,12.5,14.5,2,25,29,4
3/10/2016,Bikes,"1,147.50","1,159.50",2,"2,295.00","2,319.00",24
3/10/2016,Bikes,270,299.5,2,540,599,59
3/10/2016,Accessories,473,725,1,473,725,252
3/10/2016,Accessories,2.5,3.5,2,5,7,2
3/10/2016,Accessories,575,717,1,575,717,142
3/10/2016,Accessories,25,34,1,25,34,9
3/10/2016,Accessories,14,18,1,14,18,4
3/10/2016,Clothing,130.67,176.67,3,392,530,138
3/10/2016,Accessories,209,249,2,418,498,80
3/10/2016,Accessories,43,52,1,43,52,9
3/10/2016,Accessories,297.5,370.5,2,595,741,146
3/10/2016,Accessories,41.67,36,3,125,108,-17
3/10/2016,Accessories,455,701.5,2,910,"1,403.00",493
3/10/2016,Clothing,54,50.33,3,162,151,-11
3/10/2016,Accessories,146.67,175.67,3,440,527,87
3/10/2016,Accessories,312.5,349,2,625,698,73
3/10/2016,Accessories,55,65.5,2,110,131,21
3/10/2016,Accessories,81,108.67,3,243,326,83
3/10/2016,Accessories,167,226,1,167,226,59
3/11/2016,Accessories,197.67,262.33,3,593,787,194
3/11/2016,Bikes,794.67,918,3,"2,384.00","2,754.00",370
3/11/2016,Accessories,35,54,1,35,54,19
3/11/2016,Clothing,"1,050.00",826,1,"1,050.00",826,-224
3/11/2016,Accessories,525,715,1,525,715,190
3/11/2016,Accessories,528,719,1,528,719,191
3/11/2016,Clothing,54,68,1,54,68,14
3/11/2016,Accessories,16.67,22.33,3,50,67,17
3/11/2016,Accessories,115,171.5,2,230,343,113
3/11/2016,Accessories,175,255,3,525,765,240
3/11/2016,Clothing,72,92.67,3,216,278,62
3/11/2016,Accessories,73.33,92.33,3,220,277,57
3/11/2016,Bikes,540,677,1,540,677,137
3/11/2016,Bikes,384.5,446,2,769,892,123
3/11/2016,Bikes,"2,295.00","2,677.00",1,"2,295.00","2,677.00",382
3/11/2016,Accessories,27.5,36,2,55,72,17
3/11/2016,Bikes,"1,160.00","1,136.00",2,"2,320.00","2,272.00",-48
3/11/2016,Accessories,285.5,364.5,2,571,729,158
3/11/2016,Clothing,"1,960.00","2,387.00",1,"1,960.00","2,387.00",427
3/11/2016,Accessories,110,115,2,220,230,10
3/11/2016,Accessories,114,126,2,228,252,24
3/11/2016,Accessories,8,10.67,3,24,32,8
3/12/2016,Accessories,87.5,116.5,2,175,233,58
3/12/2016,Accessories,35,41.67,3,105,125,20
3/12/2016,Accessories,46.67,49.67,3,140,149,9
3/12/2016,Accessories,87,94,1,87,94,7
3/12/2016,Clothing,25,35,2,50,70,20
3/12/2016,Bikes,"2,320.00","3,071.00",1,"2,320.00","3,071.00",751
3/12/2016,Clothing,144,218,3,432,654,222
3/12/2016,Bikes,773.33,746.67,3,"2,320.00","2,240.00",-80
3/12/2016,Accessories,36,46.33,3,108,139,31
3/12/2016,Bikes,765,"1,020.33",3,"2,295.00","3,061.00",766
3/12/2016,Accessories,140,204.5,2,280,409,129
3/12/2016,Accessories,43.33,69.67,3,130,209,79
3/12/2016,Accessories,256.67,384.33,3,770,"1,153.00",383
3/12/2016,Accessories,275,365.5,2,550,731,181
3/12/2016,Accessories,50,68,1,50,68,18
3/12/2016,Bikes,"2,384.00","2,516.00",1,"2,384.00","2,516.00",132
3/12/2016,Accessories,11,13,2,22,26,4
3/12/2016,Clothing,483.33,586.67,3,"1,450.00","1,760.00",310
3/12/2016,Bikes,850.5,"1,118.50",2,"1,701.00","2,237.00",536
3/12/2016,Accessories,58.67,71.33,3,176,214,38
3/12/2016,Bikes,373.33,356,3,"1,120.00","1,068.00",-52
3/12/2016,Clothing,171.33,205.67,3,514,617,103
3/12/2016,Accessories,315,374.33,3,945,"1,123.00",178
3/12/2016,Bikes,773.33,780,3,"2,320.00","2,340.00",20
3/12/2016,Accessories,5.5,7.5,2,11,15,4
3/12/2016,Bikes,773.33,676,3,"2,320.00","2,028.00",-292
3/12/2016,Bikes,850.5,"1,013.00",2,"1,701.00","2,026.00",325
3/13/2016,Accessories,58,53.5,2,116,107,-9
3/13/2016,Clothing,200,251,1,200,251,51
3/13/2016,Accessories,40,47.67,3,120,143,23
3/13/2016,Accessories,39,50,1,39,50,11
3/13/2016,Bikes,"2,295.00","3,005.00",1,"2,295.00","3,005.00",710
3/13/2016,Accessories,350,485,1,350,485,135
3/13/2016,Bikes,794.67,799.33,3,"2,384.00","2,398.00",14
3/13/2016,Accessories,203,250,3,609,750,141
3/13/2016,Accessories,46.67,58,3,140,174,34
3/13/2016,Bikes,765,724,3,"2,295.00","2,172.00",-123
3/13/2016,Bikes,"1,147.50","1,142.00",2,"2,295.00","2,284.00",-11
3/13/2016,Accessories,330,292,2,660,584,-76
3/13/2016,Accessories,66,90,2,132,180,48
3/13/2016,Clothing,135,174,1,135,174,39
3/13/2016,Accessories,164.33,204.33,3,493,613,120
3/13/2016,Accessories,75,105,1,75,105,30
3/13/2016,Accessories,22,26.33,3,66,79,13
3/13/2016,Clothing,48,56,3,144,168,24
3/13/2016,Clothing,225,302,1,225,302,77
3/13/2016,Accessories,16,25.67,3,48,77,29
3/13/2016,Accessories,312.5,491,2,625,982,357
3/13/2016,Accessories,23.33,37,3,70,111,41
3/13/2016,Accessories,24,38,2,48,76,28
3/13/2016,Accessories,551,693,1,551,693,142
3/13/2016,Bikes,769,829,1,769,829,60
3/13/2016,Bikes,"1,160.00","1,114.00",2,"2,320.00","2,228.00",-92
3/13/2016,Accessories,20,25,3,60,75,15
3/13/2016,Accessories,42.5,48.5,2,85,97,12
3/13/2016,Accessories,75,93,1,75,93,18
3/13/2016,Accessories,75,99.67,3,225,299,74
3/13/2016,Accessories,525,583,1,525,583,58
3/13/2016,Accessories,385,418.67,3,"1,155.00","1,256.00",101
3/14/2016,Accessories,189,263,1,189,263,74
3/14/2016,Accessories,27.5,36,2,55,72,17
3/14/2016,Accessories,81.67,77.33,3,245,232,-13
3/14/2016,Accessories,35,38.67,3,105,116,11
3/14/2016,Accessories,23.33,29.67,3,70,89,19
3/14/2016,Accessories,35,46,1,35,46,11
3/14/2016,Clothing,675,879.5,2,"1,350.00","1,759.00",409
3/14/2016,Accessories,308,345,1,308,345,37
3/14/2016,Accessories,62.5,87,2,125,174,49
3/14/2016,Accessories,26.67,33.33,3,80,100,20
3/14/2016,Bikes,540,684,1,540,684,144
3/14/2016,Accessories,352,429,1,352,429,77
3/14/2016,Bikes,567,626.33,3,"1,701.00","1,879.00",178
3/15/2016,Accessories,219.67,317,3,659,951,292
3/15/2016,Accessories,315,358,1,315,358,43
3/15/2016,Clothing,54,63.67,3,162,191,29
3/15/2016,Accessories,240,276,2,480,552,72
3/15/2016,Accessories,45,57,1,45,57,12
3/15/2016,Accessories,50,63.33,3,150,190,40
3/15/2016,Accessories,216.67,239,3,650,717,67
3/15/2016,Accessories,35,38.33,3,105,115,10
3/15/2016,Accessories,32,37,1,32,37,5
3/15/2016,Accessories,34,38,2,68,76,8
3/15/2016,Bikes,607.5,592.5,2,"1,215.00","1,185.00",-30
3/15/2016,Accessories,440,605,1,440,605,165
3/15/2016,Clothing,84,118.67,3,252,356,104
3/15/2016,Bikes,765,757.33,3,"2,295.00","2,272.00",-23
3/15/2016,Bikes,769,785,1,769,785,16
3/15/2016,Accessories,239,299.33,3,717,898,181
3/15/2016,Accessories,32,36.5,2,64,73,9
3/15/2016,Clothing,280,345,3,840,"1,035.00",195
3/15/2016,Clothing,81,93,2,162,186,24
3/15/2016,Bikes,270,295.5,2,540,591,51
3/15/2016,Accessories,9,11,2,18,22,4
3/15/2016,Accessories,8.33,9.67,3,25,29,4
3/15/2016,Bikes,794.67,826.33,3,"2,384.00","2,479.00",95
3/15/2016,Accessories,54,63,3,162,189,27
3/15/2016,Accessories,25,33.67,3,75,101,26
3/15/2016,Accessories,51.33,58,3,154,174,20
3/15/2016,Accessories,40,53,1,40,53,13
3/15/2016,Clothing,208,238.5,2,416,477,61
3/15/2016,Accessories,637,861,1,637,861,224
3/16/2016,Accessories,34.5,44,2,69,88,19
3/16/2016,Accessories,43,52.67,3,129,158,29
3/16/2016,Accessories,25,31,1,25,31,6
3/16/2016,Accessories,130.5,157,2,261,314,53
3/16/2016,Accessories,130,146,1,130,146,16
3/16/2016,Clothing,800,857,1,800,857,57
3/16/2016,Accessories,35,44,1,35,44,9
3/16/2016,Accessories,108,139.5,2,216,279,63
3/16/2016,Clothing,40.5,45.5,2,81,91,10
3/16/2016,Accessories,52.5,82,2,105,164,59
3/16/2016,Bikes,256.33,262.67,3,769,788,19
3/16/2016,Accessories,30,34,1,30,34,4
3/16/2016,Bikes,765,864.33,3,"2,295.00","2,593.00",298
3/16/2016,Bikes,384.5,516.5,2,769,"1,033.00",264
3/16/2016,Accessories,35,40,2,70,80,10
3/16/2016,Accessories,8.33,9.67,3,25,29,4
3/16/2016,Bikes,373.33,369.67,3,"1,120.00","1,109.00",-11
3/16/2016,Bikes,371,337.5,2,742,675,-67
3/17/2016,Accessories,13.5,17.5,2,27,35,8
3/17/2016,Bikes,"1,160.00","1,324.50",2,"2,320.00","2,649.00",329
3/17/2016,Accessories,425,503,1,425,503,78
3/17/2016,Accessories,17.67,19.67,3,53,59,6
3/17/2016,Accessories,132,174,2,264,348,84
3/17/2016,Accessories,318,415,1,318,415,97
3/17/2016,Accessories,175,226,1,175,226,51
3/17/2016,Clothing,280,359,1,280,359,79
3/17/2016,Accessories,141.33,194.33,3,424,583,159
3/17/2016,Accessories,68,89,1,68,89,21
3/17/2016,Accessories,3.5,4.5,2,7,9,2
3/17/2016,Accessories,44,59,3,132,177,45
3/18/2016,Accessories,38.33,47.67,3,115,143,28
3/18/2016,Bikes,"1,192.00","1,556.00",2,"2,384.00","3,112.00",728
3/18/2016,Accessories,145,180.5,2,290,361,71
3/18/2016,Bikes,773.33,770,3,"2,320.00","2,310.00",-10
3/18/2016,Accessories,308,416,1,308,416,108
3/18/2016,Bikes,373.33,489,3,"1,120.00","1,467.00",347
3/18/2016,Accessories,233.33,310,3,700,930,230
3/18/2016,Accessories,308,424,1,308,424,116
3/18/2016,Bikes,373.33,371.33,3,"1,120.00","1,114.00",-6
3/18/2016,Accessories,315,381,3,945,"1,143.00",198
3/18/2016,Bikes,247.33,292,3,742,876,134
3/18/2016,Bikes,384.5,428,2,769,856,87
3/18/2016,Accessories,14.67,13.67,3,44,41,-3
3/18/2016,Accessories,420,633,1,420,633,213
3/18/2016,Clothing,18,22.5,2,36,45,9
3/18/2016,Bikes,769,743,1,769,743,-26
3/18/2016,Accessories,35,40,2,70,80,10
3/19/2016,Accessories,125,174,1,125,174,49
3/19/2016,Clothing,8,10.67,3,24,32,8
3/19/2016,Bikes,"2,384.00","2,988.00",1,"2,384.00","2,988.00",604
3/19/2016,Accessories,377,589,2,754,"1,178.00",424
3/19/2016,Accessories,37.5,56.5,2,75,113,38
3/19/2016,Accessories,245,291.5,2,490,583,93
3/19/2016,Accessories,135,144,1,135,144,9
3/19/2016,Accessories,53,62,1,53,62,9
3/19/2016,Accessories,16,21,2,32,42,10
3/19/2016,Bikes,"1,192.00","1,177.00",2,"2,384.00","2,354.00",-30
3/19/2016,Clothing,243,270,1,243,270,27
3/19/2016,Accessories,472.5,566.5,2,945,"1,133.00",188
3/19/2016,Bikes,"1,192.00","1,503.50",2,"2,384.00","3,007.00",623
3/19/2016,Bikes,"1,160.00","1,264.50",2,"2,320.00","2,529.00",209
3/19/2016,Clothing,180,222,1,180,222,42
3/19/2016,Accessories,17.5,29,2,35,58,23
3/19/2016,Accessories,513.33,814.67,3,"1,540.00","2,444.00",904
3/19/2016,Accessories,242,258,2,484,516,32
3/19/2016,Bikes,256.33,289,3,769,867,98
3/19/2016,Accessories,750,916,1,750,916,166
3/19/2016,Accessories,13.5,17,2,27,34,7
3/19/2016,Bikes,180,223,3,540,669,129
3/19/2016,Accessories,303.33,460.67,3,910,"1,382.00",472
3/19/2016,Accessories,198,237,1,198,237,39
3/19/2016,Clothing,30,32.67,3,90,98,8
3/19/2016,Accessories,490,688,1,490,688,198
3/19/2016,Accessories,571,967,1,571,967,396
3/19/2016,Clothing,635,769,1,635,769,134
3/19/2016,Bikes,"1,192.00","1,207.50",2,"2,384.00","2,415.00",31
3/19/2016,Accessories,350,432,1,350,432,82
3/19/2016,Bikes,773.33,775.33,3,"2,320.00","2,326.00",6
3/19/2016,Bikes,373.33,490.67,3,"1,120.00","1,472.00",352
3/19/2016,Accessories,402.5,571.5,2,805,"1,143.00",338
3/19/2016,Bikes,"2,295.00","2,287.00",1,"2,295.00","2,287.00",-8
3/19/2016,Accessories,50,59.33,3,150,178,28
3/19/2016,Accessories,6.67,8.67,3,20,26,6
3/20/2016,Clothing,100,117.67,3,300,353,53
3/20/2016,Clothing,162,188.5,2,324,377,53
3/20/2016,Accessories,38,41.5,2,76,83,7
