Product Category,Sub Category,Unit Cost,Unit Price
Accessories,Helmets,175,224.5
Clothing,Jerseys,366.67,441.33
Bikes,Road Bikes,373.33,340.33
Clothing,Jerseys,"1,620.00","2,185.00"
Bikes,Mountain Bikes,565,753
Accessories,Tires and Tubes,2.5,2.5
Accessories,Tires and Tubes,225,356.5
Accessories,Helmets,875,981
Accessories,Helmets,70,109
Bikes,Mountain Bikes,773.33,762.67
Accessories,Fenders,418,490
Clothing,Vests,84.67,102.67
Accessories,Helmets,700,804
Accessories,Tires and Tubes,121.67,195.67
Accessories,Tires and Tubes,175,220.33
Accessories,Tires and Tubes,36,44.33
Clothing,Jerseys,425,552
Clothing,Jerseys,198,250
Bikes,Touring Bikes,794.67,"1,072.33"
Accessories,Cleaners,207,272
Accessories,Bottles and Cages,36.67,45.67
Accessories,Hydration Packs,36.67,47.33
Accessories,Bottles and Cages,30,44
Accessories,Bottles and Cages,62.5,95.5
Accessories,Helmets,17.5,26
Bikes,Touring Bikes,371,396.5
Accessories,Tires and Tubes,38.33,51
Accessories,Tires and Tubes,120,145
Accessories,Tires and Tubes,287.5,422
Accessories,Tires and Tubes,135,228
Accessories,Tires and Tubes,212.67,274.33
Accessories,Tires and Tubes,70,94.5
Clothing,Caps,39,50.67
Accessories,Fenders,44,50
Clothing,Jerseys,27,34
Bikes,Mountain Bikes,256.33,310.33
Clothing,Jerseys,75,115
Clothing,Shorts,513.33,508
Clothing,Caps,27,35
Accessories,Bottles and Cages,40,49
Accessories,Helmets,105,133.33
Accessories,Helmets,221.67,270.33
Bikes,Mountain Bikes,773.33,809.67
Accessories,Helmets,210,262.67
Accessories,Bottles and Cages,270,346
Accessories,Bottles and Cages,45,60.67
Clothing,Vests,"1,207.00","1,676.00"
Bikes,Mountain Bikes,180,188.33
Accessories,Tires and Tubes,35,45.5
Accessories,Tires and Tubes,20,23.5
Accessories,Tires and Tubes,28,36
Accessories,Tires and Tubes,186.33,216.33
Clothing,Gloves,392,483
Bikes,Road Bikes,567,559.67
Clothing,Caps,6,7
Bikes,Road Bikes,567,553.33
Clothing,Caps,85.5,98
Accessories,Helmets,140,198
Accessories,Tires and Tubes,6.67,7.67
Accessories,Tires and Tubes,166.67,219.67
Clothing,Caps,144,200
Clothing,Caps,94.5,123
Bikes,Mountain Bikes,773.33,891
Accessories,Tires and Tubes,46,58
Bikes,Mountain Bikes,"1,147.50","1,206.50"
Bikes,Mountain Bikes,"2,320.00","2,373.00"
Accessories,Fenders,659,821
Accessories,Fenders,168.67,181.33
Clothing,Jerseys,100,110
Clothing,Shorts,"1,050.00",935
Accessories,Hydration Packs,522.5,617.5
Accessories,Fenders,242,312.5
Clothing,Jerseys,540,623.33
Accessories,Bottles and Cages,63.33,77.33
Accessories,Bottles and Cages,7.5,9.5
Bikes,Mountain Bikes,773.33,875.33
Accessories,Bottles and Cages,260,352
Accessories,Helmets,35,42.33
Accessories,Tires and Tubes,45,58.67
Accessories,Tires and Tubes,19.5,27
Clothing,Jerseys,270,336
Accessories,Tires and Tubes,322.5,456.5
Clothing,Caps,81,89
Accessories,Tires and Tubes,717,928
Accessories,Helmets,280,355
Accessories,Tires and Tubes,19.33,23
Accessories,Tires and Tubes,21.67,29
Bikes,Mountain Bikes,256.33,318.67
Clothing,Caps,12,15
Bikes,Mountain Bikes,"2,320.00","2,337.00"
Bikes,Road Bikes,560,706
Bikes,Road Bikes,180,196.67
Bikes,Mountain Bikes,384.5,497
Clothing,Jerseys,100,163
Clothing,Caps,69,102.67
Accessories,Bottles and Cages,93.33,110.67
Accessories,Fenders,264,335
Bikes,Road Bikes,180,179.67
Accessories,Helmets,256.67,307.67
Accessories,Tires and Tubes,8.33,11
Accessories,Fenders,132,154.67
Accessories,Cleaners,5.33,6.33
Clothing,Gloves,24.5,29.5
Accessories,Bottles and Cages,130,160.5
Accessories,Bottles and Cages,33.33,41
Accessories,Fenders,286,336
Accessories,Helmets,945,"1,102.00"
Clothing,Jerseys,425,533
Bikes,Mountain Bikes,384.5,502
Clothing,Jerseys,850,"1,178.00"
Clothing,Caps,9,14.5
Bikes,Mountain Bikes,773.33,890
Accessories,Helmets,11.67,14.33
Accessories,Fenders,77,96.5
Accessories,Tires and Tubes,22.5,34.5
Accessories,Tires and Tubes,60,99.67
Accessories,Tires and Tubes,9,14.5
Bikes,Road Bikes,"1,701.00","1,630.00"
Bikes,Touring Bikes,"2,384.00","2,590.00"
Accessories,Tires and Tubes,280,329.5
Accessories,Tires and Tubes,4.5,6.5
Accessories,Cleaners,127,155
Bikes,Mountain Bikes,765,818.67
Bikes,Mountain Bikes,"2,320.00","2,495.00"
Accessories,Tires and Tubes,104,131
Accessories,Tires and Tubes,193.33,234.33
Accessories,Helmets,297.5,308
Accessories,Helmets,140,227.33
Accessories,Bottles and Cages,85,97
Bikes,Mountain Bikes,"2,320.00","2,481.00"
Bikes,Mountain Bikes,540,530
Accessories,Helmets,630,821
Accessories,Fenders,95.33,118.33
Clothing,Socks,85.5,104.5
Accessories,Fenders,95.33,118.33
Clothing,Jerseys,500,674.67
Clothing,Gloves,343,438
Accessories,Helmets,105,133.5
Accessories,Tires and Tubes,175,234
Accessories,Tires and Tubes,35,42.33
Accessories,Tires and Tubes,35,42
Clothing,Jerseys,525,610
Accessories,Fenders,161.33,212.33
Accessories,Tires and Tubes,14,18
Accessories,Fenders,66,83.67
Bikes,Touring Bikes,405,428
Accessories,Bottles and Cages,15,19.5
Accessories,Bottles and Cages,45,52
Accessories,Tires and Tubes,45,54.33
Accessories,Tires and Tubes,3.5,4
Clothing,Shorts,210,287
Bikes,Road Bikes,567,703.67
Clothing,Shorts,"1,750.00","1,944.00"
Bikes,Mountain Bikes,270,389
Bikes,Mountain Bikes,"2,295.00","2,065.00"
Accessories,Fenders,440,510
Accessories,Tires and Tubes,200,251.67
Accessories,Tires and Tubes,44,51.5
Accessories,Tires and Tubes,300,370
Accessories,Tires and Tubes,70,81
Accessories,Tires and Tubes,116,140
Accessories,Tires and Tubes,135,171
Accessories,Bike Racks,"1,800.00","2,461.50"
Accessories,Tires and Tubes,203,240
Accessories,Tires and Tubes,55,72.5
Accessories,Tires and Tubes,13,15.33
Accessories,Helmets,186.67,232.33
Clothing,Vests,254,300
Bikes,Road Bikes,540,564
Accessories,Tires and Tubes,143.33,190.67
Accessories,Bottles and Cages,21,26.67
Accessories,Bottles and Cages,13.33,14.33
Bikes,Mountain Bikes,"2,320.00","2,578.00"
Accessories,Fenders,506,813
Accessories,Bottles and Cages,53.33,81.33
Accessories,Helmets,385,618
Accessories,Bottles and Cages,66.67,87
Accessories,Bottles and Cages,70,96.5
Accessories,Fenders,205,247.67
Accessories,Bottles and Cages,96.67,116.33
Accessories,Bottles and Cages,46.67,58.33
Accessories,Bottles and Cages,120,156
Accessories,Tires and Tubes,96,105
Accessories,Tires and Tubes,84,100
Accessories,Tires and Tubes,184.67,215
Bikes,Mountain Bikes,"1,147.50","1,172.00"
Bikes,Mountain Bikes,"2,295.00","2,690.00"
Accessories,Bottles and Cages,60,74
Accessories,Fenders,55,59
Accessories,Bottles and Cages,40,51
Accessories,Bottles and Cages,210,279
Accessories,Helmets,280,351
Bikes,Road Bikes,"2,443.00","1,989.00"
Bikes,Road Bikes,180,199
Accessories,Tires and Tubes,121.67,150.33
Accessories,Tires and Tubes,6,7
Clothing,Gloves,710,819
Accessories,Tires and Tubes,66.67,99
Accessories,Tires and Tubes,22,34
Accessories,Bike Stands,238.5,363.5
Accessories,Fenders,154,184
Clothing,Jerseys,150,158
Clothing,Caps,81,112
Accessories,Tires and Tubes,3,4.33
Bikes,Mountain Bikes,384.5,439
Accessories,Bottles and Cages,30,36
Bikes,Mountain Bikes,282.5,234.5
Accessories,Helmets,437.5,629.5
Accessories,Fenders,318.5,409.5
Accessories,Tires and Tubes,1.67,2.33
Accessories,Tires and Tubes,23,32
Clothing,Jerseys,66.67,81.33
Bikes,Mountain Bikes,"1,147.50","1,312.50"
Accessories,Bottles and Cages,10,15.67
Accessories,Bottles and Cages,28.33,48.33
Accessories,Helmets,315,328.5
Accessories,Tires and Tubes,5,7
Accessories,Tires and Tubes,400,506
Accessories,Tires and Tubes,46,57
Accessories,Helmets,233.33,288
Clothing,Jerseys,150,177.5
Accessories,Hydration Packs,935,"1,208.00"
Accessories,Helmets,233.33,270.67
Accessories,Fenders,146.67,171
Bikes,Road Bikes,567,642
Bikes,Mountain Bikes,256.33,260
Accessories,Tires and Tubes,161,210
Accessories,Tires and Tubes,19.5,25.5
Bikes,Mountain Bikes,"1,147.50","1,153.50"
Clothing,Shorts,630,745
Bikes,Mountain Bikes,256.33,366.33
Bikes,Mountain Bikes,765,846
Accessories,Tires and Tubes,65,82
Accessories,Bike Stands,"1,590.00","1,996.00"
Clothing,Caps,126,180
Accessories,Tires and Tubes,480,585
Accessories,Hydration Packs,742.5,822
Accessories,Fenders,187,209.5
Accessories,Tires and Tubes,45,55.67
Accessories,Tires and Tubes,175,224
Accessories,Tires and Tubes,16,18
Bikes,Touring Bikes,371,400.5
Clothing,Gloves,122,172
Accessories,Fenders,220,273
Accessories,Fenders,506,664
Accessories,Tires and Tubes,30,36.5
Bikes,Mountain Bikes,765,729.67
Bikes,Mountain Bikes,769,702
Accessories,Helmets,198.33,309.33
Accessories,Bottles and Cages,94.5,122
Accessories,Bottles and Cages,15,18.33
Bikes,Mountain Bikes,282.5,296.5
Accessories,Bottles and Cages,40,55.67
Accessories,Bottles and Cages,55,64
Clothing,Shorts,910,"1,046.00"
Bikes,Mountain Bikes,769,822
Bikes,Mountain Bikes,"2,320.00","2,384.00"
Accessories,Tires and Tubes,525,820.5
Accessories,Helmets,192.5,190
Clothing,Jerseys,"1,404.00","1,652.00"
Bikes,Mountain Bikes,"1,160.00","1,115.00"
Accessories,Bottles and Cages,55,61.5
Accessories,Bottles and Cages,33.33,45
Clothing,Jerseys,648,796
Clothing,Caps,45,59
Bikes,Mountain Bikes,270,305.5
Accessories,Fenders,307.5,337.5
Accessories,Bottles and Cages,10,14
Accessories,Bottles and Cages,5,5.5
Bikes,Road Bikes,270,278
Accessories,Bottles and Cages,5,6
Accessories,Bottles and Cages,81,110.5
Bikes,Mountain Bikes,"2,295.00","2,947.00"
Accessories,Tires and Tubes,15,24.33
Accessories,Tires and Tubes,140,205
Accessories,Helmets,"1,050.00","1,351.00"
Clothing,Vests,"1,842.00","1,950.00"
Accessories,Tires and Tubes,100,116.67
Accessories,Tires and Tubes,30,38.5
Accessories,Helmets,437.5,544.5
Clothing,Gloves,32.67,35
Accessories,Tires and Tubes,18.67,23
Accessories,Tires and Tubes,311.5,405.5
Accessories,Tires and Tubes,44,57
Bikes,Mountain Bikes,"2,295.00","2,834.00"
Accessories,Helmets,81.67,116
Clothing,Caps,18,20.67
Accessories,Bottles and Cages,38.33,46.67
Accessories,Bottles and Cages,100,140
Accessories,Tires and Tubes,10,17
Accessories,Helmets,910,"1,301.00"
Bikes,Mountain Bikes,"1,160.00","1,229.50"
Accessories,Fenders,307.5,405.5
Accessories,Bottles and Cages,80,91
Accessories,Bottles and Cages,16.67,19.33
Accessories,Tires and Tubes,18,24
Accessories,Tires and Tubes,10,14
Bikes,Touring Bikes,"2,384.00","2,415.00"
Accessories,Bottles and Cages,140,225
Accessories,Bottles and Cages,144,195
Accessories,Cleaners,71.5,87
Accessories,Tires and Tubes,675,864
Accessories,Tires and Tubes,4.5,5.5
Clothing,Gloves,661,736
Accessories,Tires and Tubes,870,"1,243.00"
Accessories,Tires and Tubes,25,32
Bikes,Road Bikes,270,285
Bikes,Mountain Bikes,773.33,584
Accessories,Hydration Packs,385,391
Bikes,Mountain Bikes,282.5,268
Clothing,Vests,571.5,630
Accessories,Tires and Tubes,193.33,222.67
Accessories,Bottles and Cages,46.67,51.67
Accessories,Helmets,455,588
Bikes,Road Bikes,180,174.33
Bikes,Mountain Bikes,"1,147.50","1,346.00"
Accessories,Bottles and Cages,55,85
Accessories,Bottles and Cages,47.5,71.5
Accessories,Tires and Tubes,2.5,3
Bikes,Road Bikes,540,622
Bikes,Touring Bikes,"2,384.00","1,986.00"
Accessories,Tires and Tubes,268.5,364
Bikes,Road Bikes,180,214
Accessories,Tires and Tubes,20,24.5
Accessories,Tires and Tubes,18.5,22.5
Accessories,Tires and Tubes,110,133
Accessories,Tires and Tubes,37.5,48.5
Accessories,Bottles and Cages,50,65.67
Bikes,Touring Bikes,405,494.33
Clothing,Caps,84,102.67
Accessories,Fenders,396,466
Accessories,Tires and Tubes,42.5,55
Accessories,Tires and Tubes,23,26
Accessories,Helmets,945,"1,221.00"
Bikes,Road Bikes,270,323
Accessories,Hydration Packs,330,407.33
Accessories,Helmets,70,82.5
Clothing,Shorts,490,609
Bikes,Mountain Bikes,384.5,384.5
Clothing,Shorts,"1,540.00","1,602.00"
Accessories,Tires and Tubes,60,85
Accessories,Helmets,81.67,72.33
Accessories,Tires and Tubes,68,85
Accessories,Bottles and Cages,5,7
Bikes,Mountain Bikes,"2,320.00","2,111.00"
Accessories,Bottles and Cages,121.5,148.5
Accessories,Tires and Tubes,80,109
Bikes,Mountain Bikes,384.5,497.5
Accessories,Bottles and Cages,75,93
Accessories,Tires and Tubes,116.67,146
Accessories,Tires and Tubes,30,34
Accessories,Tires and Tubes,48,55
Bikes,Mountain Bikes,"1,147.50","1,412.50"
Accessories,Helmets,157.5,262
Accessories,Bottles and Cages,16.67,28
Accessories,Bottles and Cages,10,15
Clothing,Jerseys,200,263.33
Bikes,Touring Bikes,607.5,656
Accessories,Tires and Tubes,25,33.67
Accessories,Tires and Tubes,7,11
Accessories,Bike Racks,80,127.67
Clothing,Jerseys,50,78
Clothing,Caps,9,12
Bikes,Touring Bikes,794.67,933.67
Accessories,Helmets,105,128.5
Clothing,Jerseys,725,"1,130.50"
Accessories,Fenders,44,58
Bikes,Mountain Bikes,"2,320.00","2,746.00"
Accessories,Bottles and Cages,10,13
Accessories,Bottles and Cages,36.67,58.33
Clothing,Gloves,563,759
Accessories,Tires and Tubes,4.67,6.33
Clothing,Gloves,24.5,28.5
Accessories,Hydration Packs,256.67,334.33
Bikes,Touring Bikes,"1,192.00","1,396.00"
Accessories,Tires and Tubes,246.5,314.5
Accessories,Tires and Tubes,20,26
Accessories,Tires and Tubes,6,6.67
Accessories,Bike Stands,318,321.67
Clothing,Caps,153,155
Accessories,Fenders,220,303
Accessories,Cleaners,71.5,86.5
Clothing,Caps,54,86.5
Accessories,Fenders,117.33,159
Accessories,Tires and Tubes,30.67,42.33
Accessories,Helmets,210,261
Accessories,Tires and Tubes,675,860
Bikes,Mountain Bikes,"2,295.00","2,130.00"
Accessories,Tires and Tubes,62,73
Bikes,Mountain Bikes,765,767
Accessories,Helmets,472.5,762
Accessories,Fenders,121,147.5
Accessories,Fenders,242,309.5
Bikes,Mountain Bikes,773.33,854.33
Accessories,Fenders,329.5,391.5
Accessories,Bottles and Cages,220,308
Accessories,Bottles and Cages,5,7.33
Accessories,Helmets,70,111.33
Clothing,Caps,18,27
Accessories,Bottles and Cages,100,131.67
Accessories,Bottles and Cages,65,85
Accessories,Bottles and Cages,10,14.5
Clothing,Gloves,306,407
Accessories,Bottles and Cages,40,53
Accessories,Bottles and Cages,6.67,7.67
Bikes,Mountain Bikes,282.5,329.5
Bikes,Mountain Bikes,"2,295.00","2,971.00"
Bikes,Mountain Bikes,765,796
Accessories,Tires and Tubes,52,82
Accessories,Helmets,297.5,395
Clothing,Caps,144,189
Clothing,Jerseys,175,151
Clothing,Caps,252,344
Clothing,Jerseys,378,428
Clothing,Jerseys,50,67
Accessories,Helmets,186.67,288.33
Clothing,Caps,90,104.5
Accessories,Bike Stands,212,274.33
Bikes,Mountain Bikes,773.33,785.33
Accessories,Tires and Tubes,271.67,374.33
Accessories,Tires and Tubes,52,64
Accessories,Helmets,70,89.67
Accessories,Helmets,140,181
Accessories,Tires and Tubes,27.5,31.5
Accessories,Tires and Tubes,120,144
Accessories,Tires and Tubes,7,8.67
Clothing,Shorts,23.33,32.33
Accessories,Helmets,157.5,220
Accessories,Tires and Tubes,8.33,10.67
Clothing,Jerseys,250,383
Bikes,Touring Bikes,"1,192.00","1,428.00"
Clothing,Caps,162,204
Clothing,Vests,"1,397.00","1,994.00"
Accessories,Helmets,525,685
Accessories,Bottles and Cages,43.33,53
Accessories,Bottles and Cages,25,34
Accessories,Tires and Tubes,75,104
Bikes,Mountain Bikes,"2,320.00","3,042.00"
Accessories,Tires and Tubes,338.33,448
Accessories,Tires and Tubes,110,116
Accessories,Helmets,198.33,266
Bikes,Touring Bikes,742,800
Accessories,Fenders,143,209
Accessories,Bottles and Cages,63.33,92.33
Accessories,Bottles and Cages,37.5,57
Accessories,Helmets,198.33,283.67
Accessories,Tires and Tubes,280,335
Accessories,Tires and Tubes,10,12
Bikes,Mountain Bikes,773.33,850.67
Accessories,Tires and Tubes,2.5,3
Accessories,Tires and Tubes,163.33,183
Accessories,Helmets,525,677
Accessories,Tires and Tubes,5,5.67
Bikes,Mountain Bikes,256.33,257
Accessories,Bottles and Cages,37.5,45.5
Accessories,Bottles and Cages,250,302
Bikes,Mountain Bikes,"2,320.00","3,079.00"
Bikes,Mountain Bikes,565,768
Accessories,Helmets,326.67,361
Bikes,Road Bikes,270,294.5
Accessories,Tires and Tubes,25,34
Accessories,Tires and Tubes,232,288.5
Accessories,Tires and Tubes,45,54
Accessories,Cleaners,66.33,91.33
Accessories,Fenders,253,321
Clothing,Jerseys,125,149
Accessories,Tires and Tubes,100,123
Accessories,Tires and Tubes,50,60
Accessories,Helmets,280,444
Accessories,Cleaners,55.67,67
Accessories,Tires and Tubes,35,45
Accessories,Tires and Tubes,52.5,67.5
Bikes,Mountain Bikes,"1,160.00","1,300.50"
Accessories,Helmets,186.67,237
Bikes,Touring Bikes,247.33,285.33
Accessories,Bottles and Cages,36,44
Accessories,Tires and Tubes,42.5,65.5
Accessories,Tires and Tubes,225,345
Clothing,Jerseys,116.67,151.67
Accessories,Bottles and Cages,9,11
Accessories,Bottles and Cages,5,6
Bikes,Mountain Bikes,765,865
Bikes,Mountain Bikes,765,930
Accessories,Helmets,735,"1,050.00"
Accessories,Helmets,402.5,468.5
Accessories,Fenders,11,13
Accessories,Helmets,70,82
Bikes,Mountain Bikes,"2,295.00","2,812.00"
Accessories,Bottles and Cages,96.67,119
Accessories,Bottles and Cages,35,45
Clothing,Caps,58.5,100
Accessories,Tires and Tubes,69,83
Bikes,Road Bikes,373.33,375.33
Accessories,Tires and Tubes,56,74
Accessories,Tires and Tubes,450,546
Bikes,Touring Bikes,"2,384.00","1,696.00"
Accessories,Cleaners,51.5,60.5
Bikes,Mountain Bikes,765,792.67
Accessories,Fenders,286,390
Accessories,Bottles and Cages,70,103
Accessories,Bottles and Cages,70,109
Clothing,Caps,40.5,66.5
Accessories,Helmets,420,637.5
Bikes,Mountain Bikes,"2,295.00","2,873.00"
Accessories,Fenders,176,273.33
Clothing,Jerseys,333.33,536.67
Clothing,Caps,40.5,46.5
Accessories,Tires and Tubes,174,229
Accessories,Fenders,296.5,376.5
Clothing,Caps,135,192
Clothing,Shorts,980,"1,611.00"
Bikes,Mountain Bikes,565,597
Bikes,Mountain Bikes,769,820
Clothing,Jerseys,150,204
Clothing,Shorts,665,805
Clothing,Gloves,171.5,224
Bikes,Mountain Bikes,773.33,855
Bikes,Touring Bikes,794.67,572
Accessories,Bottles and Cages,135,181
Clothing,Caps,66,83.33
Accessories,Bottles and Cages,45,61.5
Accessories,Helmets,105,144
Accessories,Helmets,367.5,471
Accessories,Helmets,116.67,146.33
Accessories,Tires and Tubes,34,43.5
Accessories,Tires and Tubes,236.5,289
Accessories,Tires and Tubes,23.33,31.33
Accessories,Tires and Tubes,87.5,110
Accessories,Helmets,385,489
Clothing,Gloves,24.33,29.67
Clothing,Gloves,196,263
Accessories,Fenders,132,165.67
Clothing,Jerseys,325,429.5
Accessories,Helmets,157.5,203.5
Bikes,Mountain Bikes,"2,320.00","2,501.00"
Accessories,Tires and Tubes,27.5,34
Accessories,Tires and Tubes,638,816
Accessories,Helmets,980,"1,278.00"
Accessories,Helmets,315,382
Clothing,Caps,76.5,98
Accessories,Fenders,154,216
Clothing,Jerseys,324,412
Accessories,Bottles and Cages,81,101
Accessories,Bottles and Cages,50,61
Clothing,Gloves,73,89
Clothing,Jerseys,250,297
Accessories,Hydration Packs,880,"1,062.00"
Accessories,Cleaners,24,31
Accessories,Tires and Tubes,129,191
Accessories,Tires and Tubes,25.33,42.33
Accessories,Fenders,132,155
Accessories,Tires and Tubes,150,170
Accessories,Hydration Packs,"1,210.00","1,314.00"
Accessories,Tires and Tubes,450,514
Accessories,Tires and Tubes,30,39
Bikes,Mountain Bikes,540,629
Accessories,Tires and Tubes,3.67,5
Accessories,Helmets,11.67,13.33
Accessories,Tires and Tubes,945,"1,091.00"
Accessories,Tires and Tubes,18.33,23
Clothing,Caps,63,85
Accessories,Tires and Tubes,87.5,117.5
Accessories,Cleaners,87,96
Accessories,Helmets,326.67,387.33
Accessories,Fenders,80.67,107
Accessories,Hydration Packs,632.5,713.5
Accessories,Tires and Tubes,280.33,386.67
Accessories,Tires and Tubes,85,107
Accessories,Fenders,58.67,68
Accessories,Bike Racks,240,296
Bikes,Mountain Bikes,765,755.67
Accessories,Tires and Tubes,172,218
Bikes,Mountain Bikes,"2,295.00","2,773.00"
Accessories,Tires and Tubes,118,146
Accessories,Tires and Tubes,22,29.5
Accessories,Helmets,35,39.5
Accessories,Bottles and Cages,50,64
Accessories,Bottles and Cages,135,159
Accessories,Hydration Packs,220,260.5
Clothing,Jerseys,750,763
Accessories,Bottles and Cages,24,38
Accessories,Bottles and Cages,31.67,46
Clothing,Gloves,122,167
Accessories,Tires and Tubes,48,54
Accessories,Helmets,58.33,70.67
Accessories,Tires and Tubes,262.5,326.5
Accessories,Tires and Tubes,40,49.67
Accessories,Tires and Tubes,112,148
Accessories,Tires and Tubes,175,223.67
Accessories,Tires and Tubes,105,127
Accessories,Tires and Tubes,13.67,16.33
Bikes,Mountain Bikes,765,902.33
Accessories,Helmets,23.33,37
Accessories,Fenders,176,207
Accessories,Helmets,455,550
Accessories,Tires and Tubes,6.67,7.67
Accessories,Tires and Tubes,250,344.67
Accessories,Tires and Tubes,12.33,14.33
Bikes,Mountain Bikes,384.5,411
Accessories,Helmets,350,487
Bikes,Road Bikes,540,368
Bikes,Mountain Bikes,"1,147.50","1,348.50"
Accessories,Helmets,326.67,402.67
Bikes,Mountain Bikes,773.33,993.33
Clothing,Caps,99,157
